108,1456611246,0709d297a84a9a7d82c8aa57769a81e90dbee322,group-g/user3,"Data persistence added",13,4
109,1456454578,a99fb82eed194c7579d9492fd683a175cfd6f8c2,group-g/user3,"last update before data persistency and interface",5,4
110,1456418568,6b0f87fba9f92bf7a613108fc202bcdd1273e5cf,group-g/user1,"fixed some spelling

grammar is hard",2,2
111,1456418405,22b25837702647cf250ed1de92f3cd773a350c25,group-g/user1,"updated readme's

added a readme for mar1 deliverable",22,4
112,1456345580,1d06ce47762120773c5e960c71125b097c765544,group-g/user2,"Remove DS_Store",0,0
113,1456345534,b3f6b553077a669752f97c6ac1a36dbfecb67a62,group-g/user3,"Getting the source of copied items",7,1
114,1456345519,1dc869972aecf1afbcc56734c673851054fae634,group-g/user2,"Fix gitignore",1,0
115,1456345333,2793d474c7d763f70a024b4f656394d9e2852668,group-g/user2,"Hopefully fixes unnecessary folders being present",0,0
116,1456345278,b744dccf69a2fdbdb62b4e2f0a3461109becbea9,group-g/user2,"Remove unused folder",0,9653
117,1456345103,88083b23519618691baedb82bd01d510956330a6,group-g/user2,"Merge pull request #34 from cleebp/telemetry

Adding telemetry.",9656,0
118,1456344781,0ba66482dbea522ee3f6a9ab37f6180c7f9e083e,group-g/user1,"fixed path

of course this would happen",1,1
119,1456344515,894216973c36ca635ce4b0a14c63b28331703333,group-g/user1,"Merge pull request #31 from cleebp/cleebp

Cleebp",455,1
120,1456344144,c8b426eeee2e3b891e30777f92e4c845a3e57304,group-g/user1,"updated readme and package files

housekeeping before the merge",24,7
121,1456342944,e8cbe0add71b0e8a042b65a471619f15f10a1388,group-g/user1,"reorg

moving files around and getting rid of the temporary directories of the
base projects",0,934
122,1456294467,14afaa90e9b619b16001ce354140508e54ac7ec8,group-g/user3,"Clipboard now counting frequency",47,25
123,1456289519,bd6acf1d6c819038c5b48662526d612ad3ab68f5,group-g/user2,"Finished paste logging. Output formats should be the same now. Need to discuss where we're going to be saving the logs.",23,6
124,1456255244,3da08bd103c39d6aa57f28a15b06160160b008a8,group-g/user1,"worked on the demo gif",5,5
125,1456201780,78a24743ae646886a69b3e5e6cf8032b2615e7d3,group-g/user2,"Added basic paste detection. Todo: Proper format, store date",511,0
126,1456201444,4ab73a1686029685c5de34c75bef33965576081d,group-g/user2,"Added basic paste detection. Todo: Proper format, store date",9656,0
127,1456200765,0bfe188a18fec86c20b8cd5716d779b4d19dde9b,group-g/user3,"Modified the source code to work in my newly created plugin",132,200
128,1456166805,4679705c92ac6adcb45c6e3bd0cd40d460cd60d6,group-g/user1,"fixed link

hopefully",1,1
129,1456166754,4cbd92486a13691b13aa288205caef3e794d4155,group-g/user1,"demo .gif added

this will hopefully work as intended, will probably update the .gif
later with more context but this is mainly meant to see if it will work
at all.",6,0
130,1456165697,47cdf78fcc0504dbb830a2a947f9ba3a50fdef0b,group-g/user1,"copy now resets index, added readme

^",16,0
131,1456163102,e3b053daa1567620ba98a2851fe001b0b590a08e,group-g/user1,"all commands are working!

had to rebind indexNext from ‘shift-cmd-l’ to ‘shift-cmd-k’ because of
a keybinding conflict",9,5
132,1456161417,6868abe479bb51314ac0365b98a0577023fb6f7a,group-g/user1,"debugging, 75% working

added console logs, everything is working except  indexNext because
that apparently is using the same command (cmd-shift-l) as another
already existing command",12,6
133,1456156283,c3a2db029a254dc7abddc2022884680549827b56,group-g/user1,"first stable build

still debugging and clearing up functionality, but at least everything
runs now and sort of “works”",25,24
134,1456116364,e87e7667d9e1b27060d4ade0499b99f33eacd919,group-g/user2,"Remove log file, mac hidden files",0,10
135,1456116333,7ab736e5b3faae6d65d6201d8ef75385dbe625d3,group-g/user2,"Minor fix to applescript",28,2
136,1456114884,5a03d7d19a911ad08274b23b764d062c874f51ae,group-g/user2,"Remove clipboard-history",0,428
137,1456114712,51281131b76a47ad210e670b28a3e4f953a9c759,group-g/user2,"Logging when something is copied onto the system clipboard",42,11
138,1456114017,0b4d21fecd38bf8f504a781f972038894c82e95e,group-g/user3,"Fixed some bugs in commands",26,28
139,1456088443,4dc910d026b367680c64435d28f3690bb6abe4f6,group-g/user3,"A working word counter",222,0
140,1455652655,b2161ea465d2393fb32794b9889fcbb314aafe63,group-g/user1,"updated menus and styles

theoretically menus and styles are now done, spec remains but thats for
testing later, right now will need to focus on debugging because it
doesn’t work at all (luckily atom is built on chromium so we have some
debug tools)",74,18
141,1455650561,36c25c2c20755be86ff132e83113cfd48805f5fb,group-g/user1,"reorg, and initial work on the keymaps, lib, and package

theoretically the keymaps .cson, package.json, and the two lib .coffee
files are all altered and could be final, still need to work on menus,
spec, and styles",420,1
142,1455598113,f71ff822c61933116b2dd371aa19a547c82c9a87,group-g/user3,"write a short description of this branch",6,0
143,1455594858,53e408f5b7f3b9a9beb40b631cec29dd07fd5459,group-g/user2,"Update readme",5,5
144,1455566195,19e3a72a798688263ba3492f9556a563a91f9098,group-g/user4,"Panel Added",0,0
145,1455565854,2c1adb6fa8ab9b4d8ef8c4762b01180dac4346f8,group-g/user4,"First Atom Package",0,0
146,1455408022,ca04fe203daddd25bd1d4ae68bebdca02adc1f74,group-g/user2,"Added base to telemetry",440,1
147,1455305659,1a6049b797fe20fda5fd7671ed513b8b49bcd31d,group-g/user1,"added textmate project as a subdir to guide edits

this is really just so i can quickly compare in atom rather than
looking at the github in a separate window, will remove this when done",863,0
148,1455304469,155d6c478ee3f45cff8e2367556f11493026a3a9,group-g/user1,"removed eclipse project

just merged most recent master to cleebp, now cleaning up dir prior to
dev, hope this is all in my branch and I’m not screwing with master…",0,215
149,1455304334,46ada38b453824b33ccf70d0760a6606d477ff05,group-g/user1,"Merge branch 'master' into cleebp",2550,0
150,1455252267,d2ae1039f179da88b84953e636037afd86561e58,group-g/user3,"Start working",1,2
151,1455251715,ae4f146dac7376363b1c8a948ab627301ac9485a,group-g/user3,"remove helloworld demo for eclipse",0,264
152,1455251392,175412066c5e90eafbcb27d4c7c827d97f9a3dd5,group-g/user3,"Try again",0,1
153,1455251287,d96a132da4d74248d4b687d58fd5d22ce7c1cd59,group-g/user3,"Hope this time works",443,0
154,1455249434,59954e74963ff96d0870ed41d0dd62d162a37679,group-g/user3,"get the base clipboard to my branch",1,0
155,1455137058,ad17834d3296e8f2b162d8d79ed7b3b8590321fb,group-g/user1,"updated main readme",1,1
156,1455136141,458599ae797208e0d4bf12dac23131b194a56447,group-g/user1,"added feature subdirectories",4,0
157,1455135981,5f085e2a8c985a89274b98da01b04bc0e7caa01a,group-g/user1,"initial mar1 setup

added mar1 folder along with subdirectories for each project “solution”
or “feature”, open source starter project is located in base and was
forked with no edits yet",441,0
158,1454380483,061082f76a322c4aa41b2b4d9ecb3ec69268a2cf,group-g/user1,"removed unnecessary latex files",0,0
159,1454380358,86fd609e9a321a739397bbfda0c924969e2fd154,group-g/user2,"Removing mac hidden files",0,0
160,1454380243,7c852d52bc60a41be86cd0210df48f28fe58ac28,group-g/user2,"Removing mac files",0,0
161,1454380185,5f18469addf5af98201e24fd48ebda55c728348c,group-g/user2,"Merge branch 'master' of https://github.com/cleebp/csc-510-group-g",0,0
162,1454380071,0e6f034394006c58f11966fabb351b87f5543b52,group-g/user2,"Fixing update I broke",12,9
163,1454378605,86ae252c7beb41e71ad80042617dc328cbf77a20,group-g/user1,"fixed main readme

silly new lines…",5,2
164,1454378418,89301a7b149a6aa6ea31fe8b6d8dd2179e23db7c,group-g/user1,"updated readmes

I wonder what the plural of readme is…",23,2
165,1454377487,421cb9ab1579acee5106a8bf09f342fdef497443,group-g/user1,"initial feb1 commit",2081,1
166,1454297987,6e939a59b023a2a57a27deaa08dd3cc04de09d5e,group-g/user2,"Fixed folders",0,0
167,1454129918,a6e5c4361bfe3ce051a49649e6e976d5a1d0a29b,group-g/user2,"Added a folder to store the feb1 report",1,0
168,1454128282,54857595c5fd2ce6744d0fd7effee56db7d3a7f2,group-g/user4,"Deleted org.plugin.helloworld.rar",0,0
169,1454127110,5ccb0f32ddd38ab6fa7d975ba6ab0a63ed9835f8,group-g/user4,"Merge branch 'effat' of https://github.com/cleebp/csc-510-group-g into
blah blah",0,0
170,1454126926,e12ce7c1a4ca381ae5b9c7b1eaa15482fd737de1,group-g/user4,"checking out from master",0,0
171,1453939837,d3687a790c30e528a0319f1df7f6d1e7b1519ad0,group-g/user4,"Hello world plugin",0,0
172,1453936463,a2325fd352552c8cd562d75a88258d4996c7cfb8,group-g/user4,"add all",0,0
173,1453936347,1403c2c410ed8b27be3aba891340d0a6faba3d85,group-g/user4,"add all",61,0
174,1453934581,793a181ef0072737977243fc48dd9d69ce8d8b89,group-g/user4,"Add all files",216,0
175,1453319955,2db36ecf2613734ed273c07b419566bae7707cb3,group-g/user3,"Eclipse demo",264,0
176,1453315610,dfc20f060c667d08adb0a7d64295a71a8d887a47,group-g/user1,"hello world plugin test commit

hope this works",215,0
177,1452623363,e6dd29e0b4b464de6c0d10eb8c558778d5357869,group-g/user2,"Added placeholder for readme",0,0
